Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Variant SKU,Variant Price,Variant Inventory Qty,Image Src,nombre_zh,descripcion_zh,categoria,categoria_es,Canal,notas
antifaz-para-dormir-m-scara-de-ojos-c-modo-dise-o-floral,Antifaz para dormir / máscara de ojos cómodo diseño floral,"Antifaz para dormir / máscara de ojos cómodo diseño floral

📦 Características:
• Diseño estampado
• Rosado y azul
• Material cómodo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB77CAC229,90.00,10,VB77CAC229.jpg,眼罩,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 90，请在审核台确认
pintura-impermeable-sellador-poliuretano-f-cil-de-usar,Pintura impermeable / sellador poliuretano fácil de usar,"Pintura impermeable / sellador poliuretano fácil de usar

📦 Características:
• Impermeable
• Auto-reparación
• Fácil de usar
• Antienvejecimiento

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB77E10AB7,225.00,10,VB77E10AB7.jpg,聚氨酯防水涂料,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 225，请在审核台确认
mascarilla-para-pies-exfoliante-suavizante-de-piel-muerta,Mascarilla para pies / exfoliante / suavizante de piel muerta,"Mascarilla para pies / exfoliante / suavizante de piel muerta

📦 Características:
• suaviza la piel muerta
• hidratación y humectación
• Elimina piel muerta

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB782FB27A,110.00,10,VB782FB27A.jpg,足部去角质膜,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 110，请在审核台确认
reloj-de-pared-reloj-decorativo-redondo-marr-n-quartz,Reloj de pared / reloj decorativo redondo marrón quartz,"Reloj de pared / reloj decorativo redondo marrón quartz

📦 Características:
• redondo
• Color marrón
• Reloj de cuarzo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB7858AAEA,290.00,10,VB7858AAEA.jpg,简约挂钟,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 350，请在审核台确认
crema-para-manchas-piel-grasa-y-mixta-100g,Crema para manchas / piel grasa y mixta 100g,"Crema para manchas / piel grasa y mixta 100g

📦 Características:
• 100g
• Anti manchas
• apto para piel grasa y mixta

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB78CADD90,255.00,10,,祛斑护肤霜,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","价格由 AI 从图片识别：RD$ 255，请在审核台确认 | ⚠️ AI 生图失败，可点「重新生图」重试: HTTPSConnectionPool(host='api.quickrouter.ai', port=443): Read timed out. (read timeout=120)"
pinza-prensa-manual-pl-stica-azul,Pinza / prensa manual plástica azul,"Pinza / prensa manual plástica azul

📦 Características:
• Azul
• material plástico
• Diseño portátil

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB78EE89F4,50.00,10,VB78EE89F4.jpg,手握式夹具,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",
r-mel-original-sellado-pesta-as-largas,"Rímel original sellado, pestañas largas","🍓 Bálsamo labial hidratante fresa, tapa rosa, mini

📦 Características:
• Hidratación con ácido hialurónico
• Patrón de fresa
• Botellita portátil
• Tapa rosada

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB7900D035,55.00,10,VB7900D035.jpg,睫毛膏,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","品名由豆包识图生成 conf=0.70，卖点:['透明质酸保湿', '草莓图案', '便携小瓶', '粉色瓶盖']"
mascarilla-mascarilla-para-pies-blanqueadora-40ml,Mascarilla / mascarilla para pies blanqueadora 40ml,"Mascarilla / mascarilla para pies blanqueadora 40ml

📦 Características:
• Uso por 20 minutos
• Blanquea y da brillo
• Efecto desodorante
• Control de sudor
• 40ml

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB7914CD0A,115.00,10,VB7914CD0A.jpg,足部护理面膜,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 115，请在审核台确认
llavero-colgador-de-llaves-madera-4-ganchos-decorativo,Llavero / colgador de llaves madera 4 ganchos decorativo,"Llavero / colgador de llaves madera 4 ganchos decorativo

📦 Características:
• 4 ganchos
• De madera
• Con cuentas decorativas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB79368E78,255.00,10,VB79368E78.jpg,木质钥匙挂板,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 525，请在审核台确认
corta-as-alicate-para-u-as-acr-licas-azul,Cortaúñas / alicate para uñas acrílicas azul,"Cortaúñas / alicate para uñas acrílicas azul

📦 Características:
• Mango azul
• Para cortar uñas
• apto para uñas acrílicas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB79A6F2FE,110.00,10,VB79A6F2FE.jpg,指甲剪,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 110，请在审核台确认
portavelas-candelero-de-vidrio-transparente,Portavelas / candelero de vidrio transparente,"Portavelas / candelero de vidrio transparente

📦 Características:
• Transparente
• material de vidrio

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB7A334EC6,35.00,10,VB7A334EC6.jpg,玻璃烛台,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 35，请在审核台确认
switch-el-ctrico-de-pared-anti-fuego-con-tornillos-incluidos,Switch eléctrico de pared anti fuego con tornillos incluidos,"Switch eléctrico de pared anti fuego con tornillos incluidos

📦 Características:
• Material resistente al fuego
• Incluye tornillos

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB7A42D1C1,70.00,10,VB7A42D1C1.jpg,墙壁开关,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 70，请在审核台确认
corta-as-corta-u-as-verde-con-dise-o-c-modo,Cortaúñas / corta uñas verde con diseño cómodo,"Cortaúñas / corta uñas verde con diseño cómodo

📦 Características:
• Verde
• Herramienta para uñas
• Diseño de mango

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB7AC49BDF,170.00,10,VB7AC49BDF.jpg,指甲剪,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 170，请在审核台确认
aceite-para-beb-aceite-infantil-200ml-hidratante-y-suave,Aceite para bebé / aceite infantil 200ml hidratante y suave,"Aceite para bebé / aceite infantil 200ml hidratante y suave

📦 Características:
• 200ml
• hidratación
• suave

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Bebés y Maternidad,母婴用品,TRUE,VB7AE72AED,140.00,10,VB7AE72AED.jpg,婴儿护肤油,,母婴用品,Bebés y Maternidad,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 140，请在审核台确认
cortador-exacto-cuchilla-retr-ctil-peque-o-naranja-negro,Cortador / Exacto / Cuchilla retráctil pequeño naranja-negro,"Cortador / Exacto / Cuchilla retráctil pequeño naranja-negro

📦 Características:
• Pequeño
• Combinación naranja y negro
• Cuchilla extensible

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB7B05A4F8,35.00,10,VB7B05A4F8.jpg,美工刀,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 35，请在审核台确认
set-de-cuidado-facial-para-hombres-piel-limpia-y-saludable,"Set de cuidado facial para hombres, piel limpia y saludable","Set de Cuidado Masculino con Crema para Manos y Cuerpo, Elegante Negro

📦 Características:
• Incluye crema para manos y cuerpo
• Empaque negro
• apto para hombres

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB7B13617A,205.00,10,VB7B13617A.jpg,男士护肤套装,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
regleta-naranja-doble-15a-125v-para-conectar-tus-equipos-el-,Regleta naranja doble 15A 125V para conectar tus equipos eléctricos,"Regleta naranja doble 15A 125V para conectar tus equipos eléctricos

📦 Características:
• Color naranja
• 15A
• 125V

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB7B153F4B,90.00,10,VB7B153F4B.jpg,双插电源插座,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 90，请在审核台确认
pintura-en-spray-dorada-400ml-aerosol-r-pido-secado,Pintura en spray dorada 400ML / aerosol rápido secado,"Pintura en spray dorada 400ML / aerosol rápido secado

📦 Características:
• 400ML
• color dorado
• Para madera, metal y plástico
• Alta luminosidad
• Secado rápido

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB7B1860B1,150.00,10,VB7B1860B1.jpg,金色喷漆,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 150，请在审核台确认
cepillo-escobilla-azul-con-mango-c-modo-para-limpieza,Cepillo / escobilla azul con mango cómodo para limpieza,"Cepillo / escobilla azul con mango cómodo para limpieza

📦 Características:
• Azul
• Diseño de mango

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB7B2EB1A2,45.00,10,VB7B2EB1A2.jpg,蓝色刷子,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 45，请在审核台确认
spray-pintura-en-spray-blanco-r-pido-mate-durable,Spray / pintura en spray blanco rápido mate durable,"Spray / pintura en spray blanco rápido mate durable

📦 Características:
• Blanco
• Secado rápido
• Duradero
• Alta luminosidad
• efecto mate

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB7B54D7E7,115.00,10,VB7B54D7E7.jpg,喷漆罐,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 115，请在审核台确认
m-quina-de-soldar-inversora-soldadora-el-ctrica-160a,Máquina de soldar inversora / soldadora eléctrica 160A,"Máquina de soldar inversora / soldadora eléctrica 160A

📦 Características:
• Doble voltaje
• Rango de corriente 20-160A
• tecnología IGBT
• certificación ISO9001

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB7B7B6696,7995.00,10,VB7B7B6696.jpg,逆变电焊机,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 7995，请在审核台确认
soporte-ajustable-aluminio-para-celular-tablet-1-unidad,Soporte ajustable aluminio para celular / tablet 1 unidad,"Soporte ajustable aluminio para celular / tablet 1 unidad

📦 Características:
• 1 unidad
• hecho de aluminio
• Ángulo ajustable
• Para celulares y tabletas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB7BA431D5,195.00,10,VB7BA431D5.jpg,铝制手机支架,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 195，请在审核台确认
calentador-de-agua-el-ctrico-hervidor-2-0l-color-verde,Calentador de agua eléctrico / hervidor 2.0L color verde,"Calentador de agua eléctrico / hervidor 2.0L color verde

📦 Características:
• 2.0L
• verde claro
• Calentamiento eléctrico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,厨房家居,TRUE,VB7BC4432A,1400.00,10,VB7BC4432A.jpg,电热水壶,,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 1400，请在审核台确认
ducha-de-mano-tel-fono-de-ducha-con-manguera-silver,Ducha de mano / teléfono de ducha con manguera silver,"Ducha de mano / teléfono de ducha con manguera silver

📦 Características:
• color plateado
• Con manguera
• Cabezal cuadrado

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Baño y Sanitarios,浴室卫浴,TRUE,VB7C120785,230.00,10,VB7C120785.jpg,手持花洒套装,,浴室卫浴,Baño y Sanitarios,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 230，请在审核台确认
portarretrato-marco-de-fotos-dorado-4-x6-10x15cm,"Portarretrato / marco de fotos dorado 4""x6"" / 10x15cm","Portarretrato / marco de fotos dorado 4""x6"" / 10x15cm

📦 Características:
• 4""x6""
• 10cmx15cm
• color dorado
• Individual

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB7C46C9C0,160.00,10,VB7C46C9C0.jpg,金色相框,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 160，请在审核台确认 | 价格经二次OCR修正：160 → RD$ 360
juego-de-destornilladores-kit-de-herramientas-31-en-1,Juego de destornilladores / kit de herramientas 31 en 1,"Juego de destornilladores / kit de herramientas 31 en 1

📦 Características:
• 31 en 1
• Herramientas de reparación electrónica
• Base naranja
• Tapa transparente

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB7CC8A8BE,125.00,10,VB7CC8A8BE.jpg,多功能螺丝刀套装,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 125，请在审核台确认
exfoliante-corporal-gel-de-ba-o-de-melocot-n-300ml-natural,Exfoliante corporal / gel de baño de melocotón 300ml natural,"Exfoliante corporal / gel de baño de melocotón 300ml natural

📦 Características:
• 300ml
• exfoliación suave
• 98% extracto natural

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB7D0BF6C3,165.00,10,VB7D0BF6C3.jpg,桃子磨砂沐浴露,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 165，请在审核台确认
